flight_history_id,departure_airport_code,arrival_airport_code,published_departure,published_arrival,scheduled_gate_departure,scheduled_gate_arrival,scheduled_runway_departure,scheduled_runway_arrival
280832680,MSP,CLE,2012-11-19 16:10:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:21:00+00:00,2012-11-19 17:43:00+00:00
280841429,PHL,RDU,2012-11-19 16:30:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:41:00+00:00,2012-11-19 17:40:00+00:00
280815376,IAH,LGA,2012-11-19 14:47:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 14:47:00+00:00,2012-11-19 18:29:00+00:00,2012-11-19 15:03:00+00:00,2012-11-19 18:04:00+00:00
280831619,MLB,ATL,2012-11-19 16:30:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 17:42:00+00:00
280800811,DEN,PDX,2012-11-19 15:20:00+00:00,2012-11-19 18:06:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 18:06:00+00:00,2012-11-19 15:33:00+00:00,2012-11-19 17:50:00+00:00
280844443,PWM,JFK,2012-11-19 16:45:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:56:00+00:00,2012-11-19 17:43:00+00:00
280844447,PWM,LGA,2012-11-19 16:37:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:37:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:42:00+00:00,2012-11-19 17:39:00+00:00
280846249,SAN,ORD,2012-11-19 14:18:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 14:18:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 14:28:00+00:00,2012-11-19 17:41:00+00:00
280783958,ATL,ORD,2012-11-19 16:00:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 17:40:00+00:00
280837014,OMA,ORD,2012-11-19 16:49:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 16:58:00+00:00,2012-11-19 18:05:00+00:00
280810603,GSP,ATL,2012-11-19 17:00:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 17:46:00+00:00
280814145,HOU,LAS,2012-11-19 14:40:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 14:40:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 14:50:00+00:00,2012-11-19 17:48:00+00:00
280803596,DTW,FWA,2012-11-19 17:11:00+00:00,2012-11-19 18:03:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 18:03:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 17:56:00+00:00
280843453,PSP,DFW,2012-11-19 15:25:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:38:00+00:00,2012-11-19 18:27:00+00:00
280837521,ORD,DCA,2012-11-19 15:03:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 15:03:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 15:16:00+00:00,2012-11-19 16:42:00+00:00
280850507,SLC,MSP,2012-11-19 15:40:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 15:40:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 15:56:00+00:00,2012-11-19 17:56:00+00:00
280822227,LAS,DEN,2012-11-19 16:08:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:08:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:19:00+00:00,2012-11-19 17:40:00+00:00
280803487,DTW,CAK,2012-11-19 17:16:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 17:54:00+00:00
280799479,DCA,BDL,2012-11-19 16:45:00+00:00,2012-11-19 18:01:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 18:01:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 17:42:00+00:00
280783664,ATL,JAX,2012-11-19 17:05:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:13:00+00:00,2012-11-19 17:57:00+00:00
280795941,CLT,JAX,2012-11-19 16:45:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:52:00+00:00,2012-11-19 17:44:00+00:00
280807412,FLL,TPA,2012-11-19 16:50:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 17:01:00+00:00,2012-11-19 17:45:00+00:00
280847501,SEA,DEN,2012-11-19 15:35:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 15:35:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 15:46:00+00:00,2012-11-19 17:53:00+00:00
280823081,LAX,PHX,2012-11-19 16:30:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:42:00+00:00,2012-11-19 17:45:00+00:00
280833048,MSP,TPA,2012-11-19 15:04:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 15:04:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 15:22:00+00:00,2012-11-19 18:00:00+00:00
280790429,BTR,IAH,2012-11-19 16:58:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 16:58:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 17:57:00+00:00
280814251,HPN,MCO,2012-11-19 15:25:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:36:00+00:00,2012-11-19 17:52:00+00:00
280850899,SNA,IAH,2012-11-19 14:45:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 14:45:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 14:55:00+00:00,2012-11-19 17:27:00+00:00
280783276,ATL,CHO,2012-11-19 15:30:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 15:33:00+00:00,2012-11-19 16:55:00+00:00
280795499,CLE,PKB,2012-11-19 17:20:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:07:00+00:00
280788616,BOI,SEA,2012-11-19 16:25:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 17:39:00+00:00
280851648,STL,HOU,2012-11-19 16:05:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:05:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 17:51:00+00:00
280824160,LGA,DTW,2012-11-19 16:00:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:00:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 17:34:00+00:00
280828740,MCO,IND,2012-11-19 15:35:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 15:35:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 17:47:00+00:00
280846246,SAN,ORD,2012-11-19 14:20:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 14:20:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 14:43:00+00:00,2012-11-19 18:33:00+00:00
280818101,JFK,DCA,2012-11-19 17:00:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 18:18:00+00:00
280846501,SAV,DCA,2012-11-19 16:15:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 17:53:00+00:00
280803605,DTW,GRR,2012-11-19 17:14:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 17:14:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:02:00+00:00
280841449,PHL,RSW,2012-11-19 15:10:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 15:10:00+00:00,2012-11-19 18:12:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 17:40:00+00:00
280836988,OMA,DTW,2012-11-19 16:20:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:26:00+00:00,2012-11-19 17:57:00+00:00
280842130,PIT,BOS,2012-11-19 16:45:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 16:52:00+00:00,2012-11-19 18:12:00+00:00
280785534,BDL,DCA,2012-11-19 16:50:00+00:00,2012-11-19 18:18:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:18:00+00:00,2012-11-19 16:54:00+00:00,2012-11-19 17:57:00+00:00
280855954,TPA,PNS,2012-11-19 16:10:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:21:00+00:00,2012-11-19 17:53:00+00:00
280841505,PHL,TPA,2012-11-19 14:55:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 14:55:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 15:00:00+00:00,2012-11-19 17:10:00+00:00
280814103,HOU,DAL,2012-11-19 17:00:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 17:04:00+00:00,2012-11-19 17:44:00+00:00
280857438,TYS,ATL,2012-11-19 17:05:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 17:05:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 17:52:00+00:00
280831452,MKE,EWR,2012-11-19 16:07:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:07:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 16:13:00+00:00,2012-11-19 18:07:00+00:00
280832738,MSP,DLH,2012-11-19 17:20:00+00:00,2012-11-19 18:13:00+00:00,2012-11-19 17:20:00+00:00,2012-11-19 18:13:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 17:57:00+00:00
280855969,TPA,STL,2012-11-19 15:30:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 15:40:00+00:00,2012-11-19 17:44:00+00:00
280822656,LAX,BFL,2012-11-19 17:19:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 17:19:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 17:29:00+00:00,2012-11-19 17:56:00+00:00
280843425,PSC,MSP,2012-11-19 15:20:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 15:20:00+00:00,2012-11-19 18:23:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 18:00:00+00:00
280779772,ABQ,DEN,2012-11-19 16:47:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:47:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:02:00+00:00,2012-11-19 17:49:00+00:00
280803800,DTW,PHX,2012-11-19 13:25:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 13:25:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 13:33:00+00:00,2012-11-19 17:27:00+00:00
280837007,OMA,MSP,2012-11-19 17:00:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 17:09:00+00:00,2012-11-19 17:56:00+00:00
280801289,DFW,DTW,2012-11-19 15:15:00+00:00,2012-11-19 17:53:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 17:53:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 17:43:00+00:00
280784000,ATL,PHL,2012-11-19 15:45:00+00:00,2012-11-19 17:46:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 17:46:00+00:00,2012-11-19 15:51:00+00:00,2012-11-19 17:18:00+00:00
280815526,IAH,PHX,2012-11-19 15:07:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 15:07:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 15:24:00+00:00,2012-11-19 17:49:00+00:00
280800742,DEN,MSP,2012-11-19 16:15:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:11:00+00:00,2012-11-19 16:19:00+00:00,2012-11-19 17:43:00+00:00
280845178,RIC,MCO,2012-11-19 16:20:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 18:09:00+00:00
280799767,DCA,PHL,2012-11-19 17:00:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:00:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:39:00+00:00,2012-11-19 18:03:00+00:00
280796101,CLT,PBI,2012-11-19 16:21:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 16:21:00+00:00,2012-11-19 18:09:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 17:52:00+00:00
280783707,ATL,LEX,2012-11-19 17:07:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:19:00+00:00,2012-11-19 17:11:00+00:00,2012-11-19 17:59:00+00:00
280845190,RIC,PHL,2012-11-19 16:55:00+00:00,2012-11-19 17:52:00+00:00,2012-11-19 16:55:00+00:00,2012-11-19 17:52:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 17:44:00+00:00
280845658,RSW,ATL,2012-11-19 16:10:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 17:43:00+00:00
280803587,DTW,FLL,2012-11-19 15:15:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 15:29:00+00:00,2012-11-19 18:08:00+00:00
280837435,ORD,CLE,2012-11-19 17:10:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:10:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 17:25:00+00:00,2012-11-19 18:31:00+00:00
280806560,FAR,ORD,2012-11-19 16:24:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 16:24:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 16:37:00+00:00,2012-11-19 17:55:00+00:00
280829941,MEM,DTW,2012-11-19 16:20:00+00:00,2012-11-19 18:13:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:13:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 17:52:00+00:00
280806246,EWR,SEA,2012-11-19 12:25:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 12:25:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 12:35:00+00:00,2012-11-19 17:46:00+00:00
280828570,MCO,ATL,2012-11-19 16:30:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 17:59:00+00:00
280801082,DFW,ATL,2012-11-19 16:15:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 16:29:00+00:00,2012-11-19 18:31:00+00:00
280829492,MDW,STL,2012-11-19 16:45:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:56:00+00:00,2012-11-19 17:38:00+00:00
280832544,MRY,SFO,2012-11-19 17:21:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 17:21:00+00:00,2012-11-19 18:02:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 17:49:00+00:00
280844849,RDU,PHX,2012-11-19 13:05:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 13:05:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 13:16:00+00:00,2012-11-19 17:46:00+00:00
280816405,IND,DCA,2012-11-19 16:15:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:15:00+00:00,2012-11-19 17:50:00+00:00,2012-11-19 16:26:00+00:00,2012-11-19 17:42:00+00:00
280846432,SAT,JFK,2012-11-19 14:15:00+00:00,2012-11-19 17:56:00+00:00,2012-11-19 14:15:00+00:00,2012-11-19 17:56:00+00:00,2012-11-19 14:18:00+00:00,2012-11-19 17:38:00+00:00
280785571,BDL,ORD,2012-11-19 15:46:00+00:00,2012-11-19 18:24:00+00:00,2012-11-19 15:46:00+00:00,2012-11-19 18:24:00+00:00,2012-11-19 15:57:00+00:00,2012-11-19 17:57:00+00:00
280837659,ORD,FWA,2012-11-19 17:30:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 18:20:00+00:00,2012-11-19 17:45:00+00:00,2012-11-19 18:24:00+00:00
280841594,PHX,BUR,2012-11-19 16:35:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 17:50:00+00:00
280800547,DEN,HOU,2012-11-19 15:55:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:07:00+00:00,2012-11-19 18:06:00+00:00
280791290,CAE,ATL,2012-11-19 17:07:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:07:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:17:00+00:00,2012-11-19 17:57:00+00:00
280796434,CMH,PHL,2012-11-19 16:35:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 17:55:00+00:00
280837970,ORD,MSY,2012-11-19 15:45:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 16:03:00+00:00,2012-11-19 17:51:00+00:00
280810644,GSP,PHL,2012-11-19 16:20:00+00:00,2012-11-19 17:53:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 17:53:00+00:00,2012-11-19 16:23:00+00:00,2012-11-19 17:43:00+00:00
280789112,BOS,CLT,2012-11-19 16:10:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 18:30:00+00:00,2012-11-19 16:13:00+00:00,2012-11-19 17:54:00+00:00
280832747,MSP,DTW,2012-11-19 16:20:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 18:04:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 17:54:00+00:00
280826151,LIT,PHX,2012-11-19 14:55:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 14:55:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 15:05:00+00:00,2012-11-19 17:57:00+00:00
280845514,ROC,PHL,2012-11-19 16:35:00+00:00,2012-11-19 17:54:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 17:54:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 17:50:00+00:00
280832812,MSP,IAH,2012-11-19 15:12:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 15:12:00+00:00,2012-11-19 18:17:00+00:00,2012-11-19 15:22:00+00:00,2012-11-19 17:47:00+00:00
280805972,EWR,DFW,2012-11-19 14:20:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 14:20:00+00:00,2012-11-19 18:40:00+00:00,2012-11-19 14:44:00+00:00,2012-11-19 18:52:00+00:00
280798759,CVG,LGA,2012-11-19 14:15:00+00:00,2012-11-19 16:14:00+00:00,2012-11-19 14:15:00+00:00,2012-11-19 16:14:00+00:00,2012-11-19 14:27:00+00:00,2012-11-19 15:53:00+00:00
280841866,PHX,ORD,2012-11-19 14:10:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 14:10:00+00:00,2012-11-19 17:35:00+00:00,2012-11-19 14:25:00+00:00,2012-11-19 17:43:00+00:00
280815272,IAH,EWR,2012-11-19 14:59:00+00:00,2012-11-19 18:26:00+00:00,2012-11-19 14:59:00+00:00,2012-11-19 18:26:00+00:00,2012-11-19 15:12:00+00:00,2012-11-19 18:04:00+00:00
280853659,SYR,PHL,2012-11-19 16:49:00+00:00,2012-11-19 17:56:00+00:00,2012-11-19 16:49:00+00:00,2012-11-19 17:56:00+00:00,2012-11-19 16:58:00+00:00,2012-11-19 17:52:00+00:00
280795881,CLT,HHH,2012-11-19 16:09:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 16:09:00+00:00,2012-11-19 17:16:00+00:00,2012-11-19 16:12:00+00:00,2012-11-19 17:02:00+00:00
280816747,ISP,PHL,2012-11-19 16:57:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:57:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 17:56:00+00:00
280796202,CLT,SFO,2012-11-19 12:33:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 12:33:00+00:00,2012-11-19 18:14:00+00:00,2012-11-19 12:43:00+00:00,2012-11-19 17:45:00+00:00
280828683,MCO,DFW,2012-11-19 15:15:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:15:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 18:27:00+00:00
280783996,ATL,PHF,2012-11-19 16:27:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:27:00+00:00,2012-11-19 18:08:00+00:00,2012-11-19 16:31:00+00:00,2012-11-19 17:55:00+00:00
280851321,SRQ,ATL,2012-11-19 16:25:00+00:00,2012-11-19 18:03:00+00:00,2012-11-19 16:25:00+00:00,2012-11-19 18:03:00+00:00,2012-11-19 16:28:00+00:00,2012-11-19 17:33:00+00:00
280850376,SLC,BZN,2012-11-19 16:42:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 16:42:00+00:00,2012-11-19 18:07:00+00:00,2012-11-19 16:46:00+00:00,2012-11-19 17:37:00+00:00
280818219,JFK,LAX,2012-11-19 12:00:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 12:00:00+00:00,2012-11-19 18:25:00+00:00,2012-11-19 12:22:00+00:00,2012-11-19 18:02:00+00:00
280789235,BOS,LAX,2012-11-19 12:00:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 12:00:00+00:00,2012-11-19 18:35:00+00:00,2012-11-19 12:13:00+00:00,2012-11-19 18:07:00+00:00
280841612,PHX,CLT,2012-11-19 14:35:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 14:35:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 14:47:00+00:00,2012-11-19 18:10:00+00:00
280800299,DEN,ATL,2012-11-19 15:30:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:30:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 15:40:00+00:00,2012-11-19 17:59:00+00:00
280787683,BNA,ATL,2012-11-19 16:45:00+00:00,2012-11-19 17:54:00+00:00,2012-11-19 16:45:00+00:00,2012-11-19 17:54:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 17:51:00+00:00
280795771,CLT,DAB,2012-11-19 16:50:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:22:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 18:14:00+00:00
280841133,PHL,DAY,2012-11-19 16:20:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:20:00+00:00,2012-11-19 17:55:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 17:43:00+00:00
280823077,LAX,PHX,2012-11-19 15:58:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 15:58:00+00:00,2012-11-19 17:30:00+00:00,2012-11-19 16:10:00+00:00,2012-11-19 17:15:00+00:00
280856380,TRI,ATL,2012-11-19 16:58:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 16:58:00+00:00,2012-11-19 18:05:00+00:00,2012-11-19 17:02:00+00:00,2012-11-19 17:48:00+00:00
280828704,MCO,EWR,2012-11-19 15:25:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 15:25:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 15:43:00+00:00,2012-11-19 17:47:00+00:00
280798805,CVG,PHL,2012-11-19 16:35:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 16:35:00+00:00,2012-11-19 18:16:00+00:00,2012-11-19 16:44:00+00:00,2012-11-19 18:03:00+00:00
280849779,SJC,LAX,2012-11-19 16:50:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:50:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 17:02:00+00:00,2012-11-19 17:51:00+00:00
280833214,MSY,MDW,2012-11-19 15:45:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 15:45:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 17:53:00+00:00
280853623,SYR,DCA,2012-11-19 16:51:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 16:51:00+00:00,2012-11-19 18:15:00+00:00,2012-11-19 17:03:00+00:00,2012-11-19 18:08:00+00:00
280803883,DTW,TVC,2012-11-19 17:06:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 17:06:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 17:12:00+00:00,2012-11-19 17:49:00+00:00
280807154,FLL,ATL,2012-11-19 16:09:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:09:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:24:00+00:00,2012-11-19 17:54:00+00:00
280790644,BUF,JFK,2012-11-19 16:43:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:43:00+00:00,2012-11-19 17:59:00+00:00,2012-11-19 16:54:00+00:00,2012-11-19 17:47:00+00:00
280790624,BUF,DTW,2012-11-19 16:30:00+00:00,2012-11-19 17:52:00+00:00,2012-11-19 16:30:00+00:00,2012-11-19 17:52:00+00:00,2012-11-19 16:40:00+00:00,2012-11-19 17:20:00+00:00
280822714,LAX,DEN,2012-11-19 15:55:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 18:10:00+00:00,2012-11-19 16:11:00+00:00,2012-11-19 18:16:00+00:00
280847578,SEA,IAH,2012-11-19 14:08:00+00:00,2012-11-19 18:27:00+00:00,2012-11-19 14:08:00+00:00,2012-11-19 18:27:00+00:00,2012-11-19 14:19:00+00:00,2012-11-19 17:59:00+00:00
280831046,MIA,GSO,2012-11-19 15:55:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 15:55:00+00:00,2012-11-19 18:00:00+00:00,2012-11-19 16:11:00+00:00,2012-11-19 18:03:00+00:00
